labels 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64
26 0.00608204 0.000136792 0.000525164 0.000128997 0.000174064 0.000109829 0.000378279 8.52447e-05 0.000246986 0.00495425 0.000175172 0.000284908 0.000896647 0.00152457 0.000153674 0.000143981 0.000710208 0.000903084 8.34306e-05 9.74949e-05 0.000302886 0.000142605 0.00083395 0.000905944 0.0035604 0.000522809 0.93696 0.000647495 0.00018656 8.04992e-05 0.00127153 0.000717232 0.00165009 0.000140433 0.00011601 7.23219e-05 0.00351365 0.000552514 0.00108571 0.000346374 0.00273494 0.000212433 0.00304194 0.000334705 8.32044e-05 4.98588e-05 0.000395904 7.70546e-05 0.00167246 0.00214168 0.00486577 0.00165312 0.00580222 0.000174025 0.000194953 0.000154614 0.00190764 0.000470923 0.00159676 0.00015075 0.000148849 5.95481e-05 0.000159036 0.000319323 0.000194145
27 0.00110478 5.93099e-05 0.000573846 0.00030014 9.54326e-05 0.000306637 0.000482808 0.000232292 0.000521583 0.000483579 0.000542745 0.00182548 0.000794475 0.00164435 0.000839128 0.000987992 0.000598583 0.00134701 5.81053e-05 4.88896e-05 0.0039023 0.000547949 0.000696723 0.00319389 0.000512226 0.00345638 0.00104262 0.950731 0.000207696 6.4513e-05 0.00146744 0.00139584 0.000681567 0.000521364 0.000105634 0.000159952 0.000694892 0.000364835 0.00118789 0.000452337 0.00115383 9.06234e-05 0.000723699 0.00054548 5.24874e-05 6.80854e-05 0.00251652 4.88851e-05 0.000302481 0.00138405 0.000455733 0.00132117 0.000849991 0.00062856 0.000250511 7.1413e-05 0.00106759 0.000542159 0.000589876 0.000515263 0.000141214 0.00021314 0.00209457 5.60278e-05 8.20171e-05
54 0.00212509 0.000110124 0.000468728 0.00293385 0.000217241 0.00355692 0.00261188 0.000101685 0.0070201 0.00173978 0.00107877 0.00260373 0.00177537 0.00571049 0.000586282 0.000392199 0.00282749 0.000819471 0.000111552 0.000310864 0.000935331 0.000501033 0.000594909 0.00289456 0.00277926 0.000544163 0.000846395 0.0012031 0.433518 8.19066e-05 0.00123312 0.000609855 0.000587983 0.000262491 0.000233582 0.000251375 0.000636145 0.00134979 0.000809658 0.000931081 0.00112366 0.000425268 0.00241403 0.00048367 0.000101828 0.000136252 0.000297184 8.64078e-05 0.000464396 0.00223894 0.00118685 0.00154935 0.00106554 0.000331498 0.493704 0.000228209 0.000659618 0.000190155 0.000496856 0.000229911 0.000461258 0.000245965 0.00366966 0.000126461 0.000177072
29 0.00151161 0.0154562 0.00448228 0.00489288 0.00219322 0.0097853 0.00180803 0.0244924 0.00297651 0.00463964 0.00153046 0.0043768 0.00808287 0.00674157 0.0207175 0.0249979 0.0036702 0.0104111 0.039208 0.0141963 0.00435826 0.0101945 0.00437107 0.00795826 0.00259517 0.00833607 0.00356859 0.00516302 0.00548442 0.46467 0.0135681 0.0121663 0.00470837 0.00196302 0.00467019 0.0136735 0.00345719 0.00308869 0.00492022 0.00263469 0.0046612 0.0106756 0.0062361 0.00423165 0.0145138 0.00370822 0.00349224 0.0130746 0.00334271 0.00743551 0.00346303 0.0116101 0.00420272 0.032094 0.00661414 0.00554588 0.0103335 0.0133484 0.00446546 0.00391347 0.0132151 0.0198203 0.00129135 0.00545096 0.00553991
30 0.0183814 0.00160094 0.00232529 0.00513727 0.00144824 0.00684204 0.00753924 0.00132489 0.00522216 0.0095609 0.000929929 0.00264518 0.00996141 0.0237757 0.00258254 0.00173607 0.00679534 0.0129123 0.00246474 0.0103498 0.00105222 0.00308826 0.00442847 0.00854621 0.0165264 0.0026237 0.00731372 0.0014165 0.00503779 0.00248898 0.616066 0.00703626 0.003651 0.00167389 0.00273242 0.00207424 0.00479056 0.0109592 0.00717541 0.00793625 0.00926859 0.00193214 0.00730508 0.00185667 0.00190966 0.00410702 0.00118849 0.00302497 0.00527948 0.00608867 0.0221118 0.00447041 0.00268598 0.00249649 0.00426934 0.0049706 0.0376568 0.0120688 0.00411908 0.00178898 0.00320331 0.00274404 0.000900504 0.00297064 0.00142903
31 0.000289676 0.00156503 0.00127443 0.000569871 0.000484383 0.000538952 0.000239196 0.00330014 0.000575275 0.000867446 0.00043004 0.000485389 0.000305302 0.000401964 0.000902128 0.0016675 0.000225792 0.00112505 0.00113265 0.000913638 0.0018384 0.000867685 0.0145546 0.00186155 0.000286695 0.00180232 0.000363665 0.00115605 0.000541985 0.00141824 0.00153985 0.499954 0.00125215 0.00231253 0.0153512 0.00123534 0.000580597 0.000694764 0.000281706 0.000494941 0.000435229 0.000785791 0.000725733 0.000994727 0.00147668 0.00105096 0.00298485 0.00127785 0.000536235 0.000590804 0.000294313 0.00100625 0.00111098 0.00189821 0.000403261 0.00105961 0.0016078 0.349789 0.00124014 0.0013507 0.0583247 0.00161441 0.000640353 0.00146265 0.00165638
32 0.000181358 0.00031275 0.000303368 0.000310969 8.58888e-05 0.000359079 0.000174254 0.00282406 0.000365623 0.000684449 0.00133082 0.000235098 0.000249157 0.000666799 0.000281167 0.000384932 0.000351905 0.000334326 0.000164018 0.000211266 0.000218704 5.73377e-05 0.00107521 0.000940063 0.000342681 0.000300182 0.000264793 0.000809329 0.000816958 0.000866839 0.000621971 0.00930497 0.498149 0.000390532 0.000503396 0.000303054 0.000299275 0.000184537 0.000362219 0.000128771 0.000248008 0.000356112 0.000601948 0.000270226 9.83633e-05 0.000506986 0.000349565 0.00021238 0.00450237 0.00046567 0.000159028 0.000636556 0.00150436 0.000201077 0.000787956 0.000192382 0.000497389 0.006199 0.453001 0.000613582 0.00147684 0.000184191 0.000202186 0.00031068 0.000670458
59 0.000175137 0.000459402 0.00058649 0.000286261 0.000350166 0.000395487 0.000190356 0.00100991 0.000519083 0.000198606 0.00166774 0.000337972 0.000172063 0.000334951 0.000387153 0.00034278 0.000184483 0.000872165 0.000619916 0.000463281 0.00730772 0.000504591 0.00101477 0.00171309 0.000190393 0.000417822 0.000246827 0.00155167 0.000628361 0.000576861 0.000480953 0.00382184 0.00162054 0.46841 0.0022318 0.00240049 0.000327989 0.000307418 0.000185066 0.000439533 0.00028254 0.000587951 0.000476629 0.000703624 0.000496856 0.000349159 0.00124829 0.000424044 0.000463071 0.000448378 0.000179495 0.000353566 0.000233489 0.000544457 0.000549016 0.000266167 0.00034385 0.00127093 0.00109222 0.480535 0.00186238 0.00146429 0.00113342 0.000477447 0.000282815
34 0.000389425 0.00202216 0.000997009 0.00104279 0.000703806 0.000832369 0.000348636 0.00224789 0.00131515 0.000534881 0.000606157 0.000885005 0.000487506 0.000710145 0.00146386 0.00118444 0.000327554 0.00196118 0.00245464 0.00100431 0.00207301 0.00151253 0.00804659 0.00484747 0.000385389 0.000960202 0.000567906 0.000832548 0.00163146 0.0021093 0.00232581 0.0177609 0.00148787 0.0102444 0.792653 0.00236789 0.000583899 0.000830645 0.00049304 0.000966039 0.000775507 0.00104269 0.00111016 0.00116046 0.00201052 0.00107511 0.00249045 0.00160711 0.000552571 0.00059564 0.000459537 0.00082078 0.00066324 0.00213254 0.00134345 0.00112267 0.00140281 0.022048 0.000961904 0.00829765 0.0685413 0.0024361 0.000968106 0.00103722 0.00114564
35 0.000465535 0.00304115 0.00409052 0.00165784 0.0016184 0.00342355 0.000672068 0.0148944 0.00207963 0.000866022 0.00505755 0.00208895 0.000820145 0.00201628 0.00270078 0.00177632 0.000891439 0.00211259 0.00294886 0.00180705 0.00695578 0.00363657 0.00287194 0.00316798 0.000734852 0.00175031 0.000674679 0.00203411 0.00146826 0.00566592 0.00293922 0.00402086 0.00176475 0.00992106 0.00459667 0.42339 0.00158653 0.00282009 0.000686394 0.000869775 0.00119767 0.00153038 0.00223255 0.00546737 0.00234899 0.00114603 0.00460476 0.00230838 0.00104198 0.00259706 0.000743393 0.00273149 0.000972968 0.0046157 0.000932776 0.00159934 0.00272457 0.00375242 0.00207982 0.0110153 0.0105557 0.393358 0.00188706 0.000896105 0.00107554
36 0.00293462 0.00210175 0.00272808 0.00605039 0.00195758 0.00430325 0.00614599 0.00204163 0.0272641 0.0060456 0.00417498 0.00999526 0.00324745 0.00817661 0.00276566 0.00127591 0.00458389 0.00596324 0.0016824 0.00347135 0.00278912 0.0026285 0.00226368 0.00519586 0.00934411 0.0031894 0.00816288 0.00751899 0.00628902 0.00203191 0.00388504 0.00298116 0.00484784 0.00153208 0.00122002 0.00235864 0.686554 0.00278959 0.004389 0.00410114 0.0255078 0.00230969 0.00472228 0.00348096 0.00184143 0.00191945 0.00171497 0.00168484 0.00726634 0.00719107 0.0104549 0.0041582 0.003264 0.00258665 0.00608112 0.00165987 0.00959892 0.00175021 0.00476436 0.00199261 0.0018311 0.00503837 0.014033 0.00158509 0.00258093
37 0.00545278 0.00196072 0.00108741 0.00672698 0.00412738 0.0186604 0.00983504 0.00123529 0.00372664 0.00353775 0.00622966 0.00430718 0.00219289 0.0121385 0.000971246 0.000796838 0.00311116 0.00380396 0.00187946 0.00697117 0.00110571 0.00193272 0.00774585 0.00538088 0.00881534 0.000599087 0.00382818 0.0006824 0.0056406 0.001052 0.00971322 0.000984808 0.00270748 0.000829156 0.000979342 0.00142819 0.00237374 0.742949 0.00119342 0.00508067 0.0020572 0.00153155 0.00221628 0.0201522 0.00208543 0.0017313 0.00247556 0.00212398 0.00597954 0.0121519 0.0119582 0.00202823 0.00208746 0.00119263 0.00364317 0.00211904 0.0050935 0.00117068 0.00473016 0.00104411 0.00109033 0.00189733 0.00299921 0.00114129 0.00152554
38 0.016257 0.000604444 0.00109087 0.000888781 0.000508488 0.00155709 0.00687282 0.000493304 0.00238168 0.0066196 0.000421071 0.00202361 0.289876 0.00329684 0.00223322 0.00139161 0.0101509 0.00128521 0.000626672 0.000453623 0.00198549 0.00199014 0.00109905 0.00193091 0.0157152 0.00355804 0.0112775 0.00375163 0.0017998 0.000475473 0.00501395 0.00248075 0.0022512 0.000405492 0.000367651 0.000459748 0.00633653 0.00119428 0.48255 0.00144707 0.0253862 0.000965481 0.0109443 0.000882384 0.000672997 0.000830006 0.00161972 0.000759668 0.00187768 0.00235336 0.00992824 0.00447777 0.0219755 0.00225761 0.00193933 0.00165094 0.00484793 0.0044681 0.00305921 0.000397891 0.000607819 0.000519643 0.000921379 0.000898551 0.000635455
39 0.0079991 0.000515809 0.000232328 0.000364067 0.00174661 0.00208476 0.0159931 0.000408069 0.00159044 0.000257068 0.00126105 0.000696559 0.0069044 0.00231842 0.00116838 0.000789393 0.00352408 0.000479746 0.00055039 0.00143334 0.00395448 0.00263348 0.000626207 0.00263275 0.0038115 0.000812937 0.0012477 0.00104559 0.000524022 0.000401814 0.00192123 0.000831651 0.00217274 0.000797573 0.000456031 0.000355182 0.00539775 0.00315949 0.01158 0.8651 0.00265528 0.00186349 0.000801529 0.00331149 0.000562111 0.00174312 0.00108416 0.000574429 0.00143533 0.000824248 0.00297544 0.000586902 0.000990758 0.00157537 0.000624366 0.000481562 0.00568022 0.00105668 0.00234444 0.000842177 0.000880465 0.000379387 0.00398319 0.00188192 0.00108239
40 0.00993018 0.000257454 0.00081153 0.00060811 0.000388134 0.000446835 0.00222278 0.00021073 0.0014507 0.00205629 0.000209313 0.00150369 0.00778948 0.00123825 0.000808739 0.000658859 0.00196589 0.00204302 0.000208148 0.000248896 0.000354759 0.000298374 0.000494817 0.0011266 0.00861632 0.00139212 0.00776349 0.00139719 0.00052345 0.00019642 0.00121548 0.00058692 0.000588736 0.000214463 0.000169469 0.000166549 0.0076943 0.000474546 0.0215553 0.00106016 0.882638 0.000502084 0.00410637 0.00029463 0.000208825 0.000264718 0.000328449 0.000239844 0.000819387 0.00121943 0.00477255 0.00174955 0.0052087 0.000472699 0.000449238 0.000381642 0.00190189 0.00057104 0.000910887 0.000245203 0.000487052 0.000184937 0.000370212 0.000394347 0.000331471
41 0.00128723 0.00409713 0.00104621 0.000912434 0.000881601 0.00106935 0.00160604 0.00212217 0.00148991 0.0017928 0.00104965 0.000824964 0.00221743 0.000504837 0.00321782 0.0032001 0.00109747 0.000909968 0.0046553 0.0012915 0.0010538 0.00293377 0.00153666 0.00127691 0.000888316 0.00176911 0.0021601 0.00108534 0.00158443 0.0145853 0.001123 0.00285688 0.00191735 0.00116362 0.00325402 0.00127359 0.000873418 0.00617133 0.00153598 0.000783405 0.000879972 0.804635 0.00168238 0.00176899 0.00994136 0.00120048 0.00125177 0.00567997 0.00261081 0.00122519 0.000828251 0.00200972 0.00215305 0.02233 0.00177661 0.0213051 0.00059592 0.00530643 0.00173286 0.00167567 0.00474025 0.00111898 0.000909639 0.0153921 0.0021495
42 0.00205274 0.000900814 0.00109217 0.00317125 0.00106399 0.0161743 0.0126664 0.00102446 0.0234133 0.004516 0.00195045 0.00345954 0.00531959 0.0020888 0.00715598 0.00202906 0.00538093 0.00211314 0.00116974 0.00194317 0.00293815 0.00275843 0.00116652 0.00266789 0.00432355 0.00120163 0.00198175 0.0017087 0.0139691 0.00131914 0.00832999 0.00366465 0.00173726 0.0009065 0.000960087 0.00364074 0.0111803 0.00222448 0.00620017 0.0077797 0.0242268 0.0012624 0.736437 0.00147008 0.000873883 0.00143877 0.00144251 0.000944703 0.000818017 0.000782757 0.00298228 0.00136012 0.00273936 0.00121852 0.00780403 0.00136657 0.0087509 0.00277057 0.00213846 0.000972272 0.00217291 0.00452798 0.010406 0.000827697 0.000921232
43 0.00257206 0.0266904 0.00547037 0.0130211 0.0120578 0.0282179 0.00550666 0.00901782 0.00710619 0.00424879 0.0169741 0.00964718 0.00479005 0.00666838 0.00971224 0.0053142 0.00478602 0.0108871 0.0356864 0.0171893 0.00821824 0.0366366 0.00966966 0.0132746 0.00610879 0.0043538 0.00649592 0.00497399 0.00781456 0.00970085 0.00749623 0.00458518 0.00415271 0.00547836 0.00995376 0.0105409 0.00680942 0.0407822 0.00344342 0.00659386 0.00746396 0.0210844 0.00330799 0.247274 0.0321385 0.0103845 0.0291935 0.0320164 0.00657068 0.0132261 0.00834904 0.0059473 0.00442369 0.0148137 0.00550526 0.0254532 0.00861106 0.00582162 0.0118559 0.0101313 0.00631918 0.0232253 0.00913106 0.00711438 0.00799126
44 0.00138923 0.0491485 0.0026653 0.00215985 0.00370488 0.00380022 0.00161668 0.00495298 0.00190307 0.00187901 0.0063949 0.00232412 0.00172166 0.0018959 0.00875216 0.00768958 0.00135012 0.00240239 0.0599732 0.00951502 0.00219137 0.00530493 0.0032139 0.00320814 0.00150522 0.00234356 0.00383074 0.00281351 0.00223853 0.0100226 0.00183449 0.0043889 0.00419145 0.00477745 0.00713911 0.00480658 0.00151612 0.00243998 0.00157006 0.00270387 0.00196569 0.0213416 0.00152017 0.0066204 0.360394 0.0267169 0.015544 0.189226 0.00141378 0.00134547 0.00168992 0.0034606 0.00279517 0.0055235 0.00201405 0.0114876 0.00146558 0.00420776 0.00419063 0.00730014 0.0121139 0.00278236 0.00270601 0.0376738 0.0272219
19 0.00594653 0.0148227 0.00244848 0.0058953 0.00776479 0.00894604 0.00665612 0.00588612 0.00348008 0.00675043 0.00486145 0.00275972 0.00245905 0.00544165 0.00248289 0.00172728 0.00398221 0.00183072 0.0112074 0.358669 0.00208784 0.00459305 0.00125471 0.00349691 0.0109363 0.00181305 0.00503627 0.00204121 0.00391287 0.0126936 0.00542426 0.0034372 0.00298834 0.00285459 0.00288246 0.00274268 0.00302693 0.00371398 0.00205198 0.0124237 0.0021512 0.00307103 0.0040567 0.00674297 0.00696536 0.31964 0.00430624 0.0139114 0.00339945 0.00092098 0.00442312 0.00282546 0.00338321 0.00258082 0.00329773 0.00424139 0.00590702 0.00436565 0.00419081 0.00286639 0.00797597 0.00288014 0.00322182 0.00453812 0.0247068
46 0.00187288 0.000734538 0.00140006 0.000818758 0.000715815 0.00273288 0.00205324 0.00151012 0.00121078 0.0013282 0.00152524 0.00304652 0.00312216 0.00475598 0.00401135 0.00470915 0.00163752 0.00272902 0.000761021 0.000455761 0.0269764 0.00970966 0.00344087 0.0117285 0.00163059 0.00809528 0.00166868 0.0296664 0.00101785 0.000546605 0.00478237 0.00794879 0.00344714 0.00355599 0.000730149 0.000935625 0.00121683 0.00825717 0.00328834 0.00187643 0.00199594 0.00106256 0.00235565 0.0155214 0.000660644 0.000454438 0.760848 0.000675303 0.00113654 0.00440321 0.00161058 0.00458634 0.00275277 0.00595334 0.000926872 0.00126923 0.00339274 0.00422371 0.00597948 0.00258229 0.00147028 0.00112753 0.00239235 0.000473011 0.000494783
44 0.00119928 0.0326224 0.00192243 0.00161217 0.00320836 0.00289033 0.00133799 0.00524746 0.00144933 0.00152972 0.00497126 0.00159611 0.00133149 0.00142507 0.00604511 0.00611205 0.00101866 0.00183689 0.0548266 0.00861064 0.00162712 0.0032148 0.00252026 0.00257184 0.00112536 0.0018693 0.00211411 0.0022301 0.00205354 0.00991925 0.00134579 0.003943 0.00338901 0.00329603 0.00521866 0.00388054 0.00114838 0.00182233 0.00112841 0.00217989 0.00139635 0.0209533 0.00121718 0.00459289 0.412914 0.0265242 0.0079588 0.230874 0.0012369 0.000961996 0.00121668 0.00263847 0.00215102 0.00467751 0.00159762 0.00946214 0.00111624 0.00421037 0.00326102 0.00468553 0.00945353 0.00207741 0.00187158 0.0225082 0.0230515
48 0.015499 5.75642e-05 0.000177628 0.000273604 0.000143297 0.000416809 0.00114421 3.7851e-05 0.000587532 0.000771569 0.000276594 0.000848094 0.00146036 0.00475143 0.0001822 0.000115983 0.00165571 0.00206508 5.04288e-05 0.000123879 0.000383165 0.000143114 0.00330976 0.00100607 0.00525244 0.000237875 0.00387581 0.000607984 0.000436934 4.46981e-05 0.00239304 0.00031686 0.00138189 9.84242e-05 5.2346e-05 8.25931e-05 0.0024247 0.000908465 0.00374415 0.00100302 0.00191006 5.40119e-05 0.000852957 0.000284033 4.44511e-05 4.40349e-05 0.000109488 4.06158e-05 0.912814 0.0103156 0.00663799 0.00051398 0.00162303 0.000131505 0.000459209 9.97979e-05 0.00323905 0.000168794 0.00128475 0.000112531 5.30861e-05 9.50333e-05 0.000642296 8.09506e-05 4.68738e-05
49 0.0077443 5.92938e-05 0.000144502 0.000259763 0.000223238 0.000581998 0.00164586 8.439e-05 0.000579009 0.000778766 0.00043155 0.00189311 0.00105914 0.014489 0.000359747 0.00038867 0.00109476 0.00667784 5.95928e-05 0.000108106 0.000792064 0.000308018 0.0031865 0.00463205 0.00339219 0.000765357 0.00202591 0.00255311 0.000431017 6.77876e-05 0.0062542 0.000859381 0.00198544 0.000197462 0.000103226 8.28783e-05 0.00122028 0.00195223 0.00183662 0.000832025 0.00176397 8.85142e-05 0.000643167 0.00118686 5.8199e-05 5.94687e-05 0.000248416 4.53278e-05 0.00920361 0.889319 0.00658191 0.0047484 0.0026513 0.000506022 0.000353894 8.95233e-05 0.00734415 0.000329083 0.00176762 0.000180625 0.000104353 9.23155e-05 0.00035649 7.46765e-05 6.24623e-05
50 0.0252764 0.000507729 0.00109766 0.00125028 0.000553721 0.000713969 0.00354227 0.000309171 0.0021812 0.00257603 0.000706698 0.000984299 0.0121853 0.00342022 0.000507074 0.000400142 0.00943065 0.000649432 0.000368933 0.000633736 0.000373584 0.000575805 0.0008259 0.000831937 0.372869 0.000798524 0.0294451 0.000680195 0.00100601 0.000301379 0.00209092 0.000800213 0.00108211 0.000304272 0.000252165 0.000277801 0.00596488 0.0018908 0.0100062 0.00217822 0.0150433 0.000747648 0.00313027 0.000890786 0.000374118 0.000469941 0.000382296 0.000362747 0.00146336 0.00183338 0.461807 0.0012542 0.00266509 0.000698475 0.00128802 0.000636951 0.00154556 0.00077332 0.0017037 0.00027974 0.000422714 0.000297751 0.00074758 0.00079422 0.000538661
51 0.00834672 0.00193976 0.00911274 0.00287647 0.00183875 0.000893605 0.000730854 0.00129227 0.00236868 0.0330177 0.00136024 0.00197888 0.00135271 0.00885413 0.00110994 0.00184957 0.00131779 0.00823168 0.00152874 0.00533335 0.00104564 0.00113734 0.00404828 0.00796896 0.00686006 0.0312655 0.0156594 0.0106014 0.000933232 0.00160742 0.00684575 0.00311041 0.00633264 0.000891849 0.000854842 0.000687222 0.00751964 0.00104638 0.00238152 0.00292113 0.00756421 0.00236567 0.00760452 0.00169986 0.00172647 0.00106666 0.00100883 0.00151591 0.00594502 0.0232089 0.00899055 0.687737 0.011086 0.00412325 0.00141649 0.00132493 0.00777768 0.00214784 0.00543249 0.000880772 0.00186094 0.00077208 0.000838603 0.00140488 0.00144695
52 0.00695325 0.00346444 0.00475178 0.00140173 0.00173241 0.00241206 0.00431986 0.00143816 0.0022258 0.0226193 0.00141126 0.00190077 0.0101805 0.00231542 0.00282622 0.00197974 0.0052228 0.00111638 0.00197409 0.000929931 0.00283986 0.00496523 0.00329292 0.00201496 0.0050955 0.00304905 0.01332 0.00362568 0.00265648 0.0010331 0.00278637 0.00528581 0.00257679 0.00104094 0.000927465 0.00115774 0.00501576 0.0014408 0.00976538 0.00102214 0.00443388 0.00268736 0.0258175 0.00239087 0.00205816 0.00148937 0.00230972 0.00218136 0.00414948 0.00368233 0.00477857 0.00557148 0.752142 0.00464999 0.00332089 0.00287296 0.00286947 0.00494983 0.00354906 0.000989655 0.0019908 0.00111281 0.00158464 0.00188415 0.00244608
53 0.00203423 0.00556507 0.00190608 0.00192117 0.00822848 0.00477635 0.00559798 0.00338385 0.00292824 0.00136345 0.00371536 0.00343089 0.0117549 0.00329085 0.0197557 0.021511 0.00285522 0.00886902 0.010189 0.00372254 0.0155526 0.0151351 0.00483369 0.0144766 0.00248815 0.0069836 0.00187127 0.00580894 0.00408843 0.0135145 0.0144169 0.0379619 0.00883436 0.00599112 0.00956295 0.00404721 0.00153685 0.0108678 0.0100952 0.00543986 0.00249642 0.00808536 0.00333133 0.00688814 0.00479274 0.00164218 0.00420072 0.00459472 0.00312403 0.0163506 0.00287263 0.00579745 0.00353832 0.520084 0.00462501 0.0111632 0.00611428 0.0295902 0.00926335 0.00823645 0.00698444 0.00499336 0.0014528 0.00661202 0.00286035
28 0.0173819 0.000975553 0.00234229 0.0180834 0.00257275 0.00880057 0.0153573 0.000551823 0.0280421 0.0138961 0.00194787 0.00590387 0.012542 0.00875163 0.00142287 0.000956793 0.00802614 0.00129352 0.000670577 0.00213667 0.00336257 0.00160079 0.00189561 0.0141466 0.0139737 0.0015432 0.00849861 0.00293259 0.35332 0.00046998 0.00254472 0.0012723 0.00199977 0.00286624 0.00108088 0.000854253 0.00563789 0.00435569 0.00650908 0.00566814 0.0037686 0.00136023 0.0275482 0.00127209 0.000794089 0.00165957 0.00137971 0.000742572 0.00291939 0.00320954 0.012212 0.00301001 0.00438966 0.0015259 0.317601 0.00147005 0.00205319 0.000790158 0.00191819 0.0038264 0.00236509 0.0010547 0.014803 0.000854853 0.00128421
55 0.00298472 0.00793626 0.00165238 0.00249353 0.00226027 0.00746752 0.0135628 0.00160639 0.00163521 0.00198963 0.00182626 0.00129872 0.00435002 0.00155348 0.00219538 0.00115156 0.00224627 0.00105986 0.00614359 0.00244065 0.00137815 0.00586648 0.00249718 0.0013011 0.00234612 0.00113808 0.00218475 0.000983661 0.00324102 0.00308451 0.006116 0.00274862 0.00301825 0.00174308 0.00316023 0.00287888 0.0010552 0.00784665 0.00346214 0.00323414 0.00261802 0.0515984 0.00201804 0.00857365 0.00952273 0.00610433 0.00652675 0.0131417 0.00170916 0.00126709 0.00200306 0.00402374 0.000748133 0.00654938 0.00324107 0.647747 0.00405988 0.00474787 0.00265194 0.00174894 0.003819 0.00237732 0.000976642 0.0778226 0.00726453
56 0.00295017 2.95882e-05 5.63581e-05 0.000119502 0.000143196 0.000233302 0.00038868 8.63798e-05 0.000357728 0.000671751 0.000180205 0.000460671 0.000811415 0.00235902 0.0002198 0.000184225 0.000762588 0.00722906 3.6216e-05 0.000150946 0.000341753 9.24898e-05 0.00389479 0.00216732 0.00114553 0.0002887 0.00110674 0.00073966 0.000222648 5.88342e-05 0.0189887 0.00061172 0.00143525 0.000123027 7.58918e-05 5.83732e-05 0.00248647 0.000436133 0.00106351 0.00123696 0.000970088 4.10812e-05 0.00105433 0.00027569 2.88703e-05 2.71108e-05 0.000112276 2.36357e-05 0.00255399 0.00995569 0.00141401 0.00115848 0.00622409 0.000136903 0.000191801 6.05925e-05 0.919336 0.000460469 0.0011937 0.000134219 0.00016863 5.05505e-05 0.000321971 5.82115e-05 4.24085e-05
57 0.000868884 0.00427153 0.0024829 0.0018787 0.00185073 0.00118362 0.00054781 0.00751678 0.00177572 0.00206394 0.00156666 0.00143744 0.00076543 0.000947352 0.00380597 0.00528663 0.000530906 0.00323031 0.00403211 0.00222988 0.00183702 0.00218403 0.0150485 0.0113813 0.000764435 0.00373914 0.00115528 0.00308231 0.00136887 0.00666623 0.00458225 0.343669 0.00844485 0.00892195 0.0583932 0.0026426 0.00127062 0.00143236 0.000693513 0.00241893 0.000930916 0.00398729 0.00180244 0.00298416 0.00400797 0.00254943 0.00458273 0.00323081 0.00142926 0.00149934 0.000755905 0.00381843 0.0025653 0.00256689 0.00129066 0.00234285 0.00229023 0.354162 0.00308471 0.0100275 0.0501095 0.0041112 0.00131859 0.00270175 0.00388054
32 0.000610569 0.000804082 0.00100513 0.000741183 0.000238361 0.00254848 0.000592548 0.00223195 0.00209305 0.00237531 0.00153957 0.00188468 0.00111814 0.0052362 0.00152152 0.000807776 0.00117661 0.00471963 0.00052921 0.0005805 0.00143003 0.000351514 0.00159785 0.00166683 0.000972517 0.00138965 0.00130198 0.00307975 0.00221828 0.00221951 0.00270161 0.00728431 0.456748 0.000553522 0.00106848 0.0017249 0.00183087 0.0011515 0.00187074 0.000293122 0.00270516 0.000632201 0.00196348 0.00162018 0.000290357 0.000519888 0.000703347 0.000363309 0.00653052 0.00549129 0.000972298 0.00274027 0.00284205 0.000882537 0.00239708 0.000281215 0.00194863 0.00578761 0.427945 0.0015348 0.00162262 0.00169502 0.00240376 0.000621355 0.00169751
59 0.00029049 0.000898996 0.000811383 0.000611327 0.000461577 0.000616779 0.00031349 0.00279469 0.000637666 0.00039981 0.00339961 0.000674305 0.000227557 0.000605574 0.000782184 0.00107184 0.000269332 0.000880744 0.00129933 0.000988407 0.00481641 0.000737849 0.00144452 0.00256316 0.000286076 0.000758729 0.000476188 0.00234341 0.00117278 0.00150758 0.000656768 0.0047018 0.002985 0.397774 0.0092232 0.0050892 0.000372432 0.000481648 0.000250842 0.000525868 0.000308491 0.00206417 0.000444316 0.00177339 0.000742963 0.000889466 0.00202377 0.000684806 0.000919752 0.000663981 0.000259412 0.000912645 0.000516369 0.00110984 0.00113936 0.00033059 0.000346462 0.00289987 0.00147935 0.508893 0.00877658 0.00206118 0.00151975 0.0018393 0.0011979
60 0.000573621 0.00222014 0.00197868 0.00107311 0.000623481 0.00161822 0.000503232 0.00466899 0.00164475 0.000907988 0.00151308 0.00106686 0.00046324 0.0011733 0.00331299 0.00332101 0.000475096 0.00162509 0.00221945 0.00309522 0.00256302 0.00108529 0.0028491 0.00622977 0.000807028 0.00234612 0.00060678 0.00249589 0.00211272 0.00146335 0.00131085 0.00451866 0.00122021 0.0167934 0.0238188 0.00400053 0.000823229 0.00127689 0.000524726 0.00256202 0.00075187 0.00382592 0.00182706 0.00165504 0.00172802 0.00209705 0.00232061 0.00163117 0.00174987 0.000922778 0.000478626 0.0017144 0.000886565 0.00328285 0.00211043 0.000941791 0.00190385 0.00363463 0.00164663 0.0143372 0.828575 0.00258784 0.00181811 0.001953 0.00213348
